created_at,customer,customer.address,customer.address.city,customer.address.state,customer.address.street,customer.address.zip,customer.email,customer.name,customer_id,items,order_id,payment,payment.last_four,payment.method,shipping,shipping.carrier,shipping.cost,shipping.tracking,status,total
2024-01-12T00:00:00,"{""name"": ""Customer 187"", ""email"": ""customer187@shop.example"", ""address"": {""street"": ""885 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""26375""}}","{""street"": ""885 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""26375""}",Denver,CO,885 Main St,26375,customer187@shop.example,Customer 187,4408,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 356.04, ""sku"": ""SKU-197""}]",ORD-10187,"{""method"": ""paypal"", ""last_four"": ""7000""}",7000,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR266243532"", ""cost"": 8.26}",FedEx,8.26,TR266243532,pending,2384.1
2024-04-10T00:00:00,"{""name"": ""Customer 188"", ""email"": ""customer188@shop.example"", ""address"": {""street"": ""450 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""38266""}}","{""street"": ""450 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""38266""}",Seattle,WA,450 Main St,38266,customer188@shop.example,Customer 188,3066,"[{""product"": ""Camera"", ""quantity"": 4, ""price"": 841.54, ""sku"": ""SKU-332""}]",ORD-10188,"{""method"": ""credit_card"", ""last_four"": ""2857""}",2857,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR995125234"", ""cost"": 10.63}",FedEx,10.63,TR995125234,cancelled,1364.99
2024-06-23T00:00:00,"{""name"": ""Customer 189"", ""email"": ""customer189@shop.example"", ""address"": {""street"": ""128 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""20267""}}","{""street"": ""128 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""20267""}",San Francisco,CO,128 Main St,20267,customer189@shop.example,Customer 189,5949,"[{""product"": ""Laptop"", ""quantity"": 2, ""price"": 402.76, ""sku"": ""SKU-914""}]",ORD-10189,"{""method"": ""apple_pay"", ""last_four"": ""1850""}",1850,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR173009400"", ""cost"": 6.98}",USPS,6.98,TR173009400,shipped,2213.65
2024-03-14T00:00:00,"{""name"": ""Customer 190"", ""email"": ""customer190@shop.example"", ""address"": {""street"": ""568 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""56635""}}","{""street"": ""568 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""56635""}",Seattle,WA,568 Main St,56635,customer190@shop.example,Customer 190,6624,"[{""product"": ""Headphones"", ""quantity"": 2, ""price"": 704.42, ""sku"": ""SKU-541""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 84.21, ""sku"": ""SKU-310""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 719.62, ""sku"": ""SKU-690""}, {""product"": ""Camera"", ""quantity"": 2, ""price"": 371.7, ""sku"": ""SKU-968""}]",ORD-10190,"{""method"": ""paypal"", ""last_four"": ""2071""}",2071,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR382242014"", ""cost"": 25.49}",USPS,25.49,TR382242014,shipped,680.23
2024-06-29T00:00:00,"{""name"": ""Customer 191"", ""email"": ""customer191@shop.example"", ""address"": {""street"": ""667 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""42090""}}","{""street"": ""667 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""42090""}",Denver,CA,667 Main St,42090,customer191@shop.example,Customer 191,9831,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 975.68, ""sku"": ""SKU-124""}, {""product"": ""Headphones"", ""quantity"": 2, ""price"": 504.48, ""sku"": ""SKU-244""}, {""product"": ""Watch"", ""quantity"": 4, ""price"": 422.54, ""sku"": ""SKU-242""}]",ORD-10191,"{""method"": ""apple_pay"", ""last_four"": ""1591""}",1591,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR465831826"", ""cost"": 24.67}",FedEx,24.67,TR465831826,cancelled,1859.89
2024-06-19T00:00:00,"{""name"": ""Customer 192"", ""email"": ""customer192@shop.example"", ""address"": {""street"": ""927 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""61879""}}","{""street"": ""927 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""61879""}",Portland,OR,927 Main St,61879,customer192@shop.example,Customer 192,2747,"[{""product"": ""Watch"", ""quantity"": 1, ""price"": 361.94, ""sku"": ""SKU-494""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 79.87, ""sku"": ""SKU-689""}]",ORD-10192,"{""method"": ""paypal"", ""last_four"": ""5106""}",5106,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR841054091"", ""cost"": 21.19}",FedEx,21.19,TR841054091,cancelled,1766.68
2024-05-31T00:00:00,"{""name"": ""Customer 193"", ""email"": ""customer193@shop.example"", ""address"": {""street"": ""819 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""33867""}}","{""street"": ""819 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""33867""}",San Francisco,CO,819 Main St,33867,customer193@shop.example,Customer 193,1000,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 872.7, ""sku"": ""SKU-197""}, {""product"": ""Phone"", ""quantity"": 5, ""price"": 759.07, ""sku"": ""SKU-946""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 30.22, ""sku"": ""SKU-954""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 466.81, ""sku"": ""SKU-693""}]",ORD-10193,"{""method"": ""paypal"", ""last_four"": ""6072""}",6072,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR454975336"", ""cost"": 12.38}",UPS,12.38,TR454975336,pending,1057.36
2024-05-19T00:00:00,"{""name"": ""Customer 194"", ""email"": ""customer194@shop.example"", ""address"": {""street"": ""826 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""58788""}}","{""street"": ""826 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""58788""}",Denver,CA,826 Main St,58788,customer194@shop.example,Customer 194,2781,"[{""product"": ""Tablet"", ""quantity"": 1, ""price"": 47.29, ""sku"": ""SKU-945""}, {""product"": ""Camera"", ""quantity"": 3, ""price"": 462.58, ""sku"": ""SKU-435""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 648.57, ""sku"": ""SKU-806""}, {""product"": ""Phone"", ""quantity"": 2, ""price"": 989.18, ""sku"": ""SKU-282""}]",ORD-10194,"{""method"": ""apple_pay"", ""last_four"": ""7781""}",7781,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR847142574"", ""cost"": 22.43}",USPS,22.43,TR847142574,shipped,1818.98
2024-01-21T00:00:00,"{""name"": ""Customer 195"", ""email"": ""customer195@shop.example"", ""address"": {""street"": ""913 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""91045""}}","{""street"": ""913 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""91045""}",Seattle,WA,913 Main St,91045,customer195@shop.example,Customer 195,5308,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 968.47, ""sku"": ""SKU-293""}, {""product"": ""Camera"", ""quantity"": 5, ""price"": 861.69, ""sku"": ""SKU-574""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 918.83, ""sku"": ""SKU-948""}]",ORD-10195,"{""method"": ""apple_pay"", ""last_four"": ""9525""}",9525,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR797336392"", ""cost"": 23.94}",UPS,23.94,TR797336392,processing,1280.66
2024-07-04T00:00:00,"{""name"": ""Customer 196"", ""email"": ""customer196@shop.example"", ""address"": {""street"": ""781 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""75617""}}","{""street"": ""781 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""75617""}",Seattle,WA,781 Main St,75617,customer196@shop.example,Customer 196,9524,"[{""product"": ""Tablet"", ""quantity"": 4, ""price"": 167.44, ""sku"": ""SKU-961""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 429.92, ""sku"": ""SKU-842""}]",ORD-10196,"{""method"": ""credit_card"", ""last_four"": ""9400""}",9400,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR136857499"", ""cost"": 23.32}",UPS,23.32,TR136857499,delivered,1665.51
2024-01-28T00:00:00,"{""name"": ""Customer 197"", ""email"": ""customer197@shop.example"", ""address"": {""street"": ""111 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""45308""}}","{""street"": ""111 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""45308""}",San Francisco,OR,111 Main St,45308,customer197@shop.example,Customer 197,2855,"[{""product"": ""Watch"", ""quantity"": 3, ""price"": 976.02, ""sku"": ""SKU-664""}, {""product"": ""Tablet"", ""quantity"": 5, ""price"": 568.11, ""sku"": ""SKU-143""}]",ORD-10197,"{""method"": ""paypal"", ""last_four"": ""1711""}",1711,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR232882639"", ""cost"": 11.55}",USPS,11.55,TR232882639,cancelled,1091.89
2024-06-15T00:00:00,"{""name"": ""Customer 198"", ""email"": ""customer198@shop.example"", ""address"": {""street"": ""540 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""27203""}}","{""street"": ""540 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""27203""}",Denver,CO,540 Main St,27203,customer198@shop.example,Customer 198,8389,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 94.8, ""sku"": ""SKU-944""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 730.15, ""sku"": ""SKU-345""}, {""product"": ""Camera"", ""quantity"": 3, ""price"": 165.78, ""sku"": ""SKU-408""}, {""product"": ""Watch"", ""quantity"": 3, ""price"": 409.27, ""sku"": ""SKU-277""}]",ORD-10198,"{""method"": ""apple_pay"", ""last_four"": ""8950""}",8950,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR606651803"", ""cost"": 17.85}",UPS,17.85,TR606651803,processing,2122.02
2024-03-25T00:00:00,"{""name"": ""Customer 199"", ""email"": ""customer199@shop.example"", ""address"": {""street"": ""341 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""23176""}}","{""street"": ""341 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""23176""}",Seattle,OR,341 Main St,23176,customer199@shop.example,Customer 199,3709,"[{""product"": ""Camera"", ""quantity"": 1, ""price"": 593.5, ""sku"": ""SKU-689""}, {""product"": ""Tablet"", ""quantity"": 5, ""price"": 215.85, ""sku"": ""SKU-364""}, {""product"": ""Laptop"", ""quantity"": 2, ""price"": 319.85, ""sku"": ""SKU-329""}, {""product"": ""Watch"", ""quantity"": 4, ""price"": 899.3, ""sku"": ""SKU-689""}]",ORD-10199,"{""method"": ""apple_pay"", ""last_four"": ""9735""}",9735,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR156042797"", ""cost"": 15.8}",FedEx,15.8,TR156042797,shipped,105.27
2024-03-06T00:00:00,"{""name"": ""Customer 200"", ""email"": ""customer200@shop.example"", ""address"": {""street"": ""835 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""34644""}}","{""street"": ""835 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""34644""}",Denver,WA,835 Main St,34644,customer200@shop.example,Customer 200,9526,"[{""product"": ""Watch"", ""quantity"": 3, ""price"": 403.03, ""sku"": ""SKU-684""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 267.71, ""sku"": ""SKU-616""}, {""product"": ""Laptop"", ""quantity"": 1, ""price"": 333.47, ""sku"": ""SKU-606""}]",ORD-10200,"{""method"": ""apple_pay"", ""last_four"": ""7226""}",7226,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR575908950"", ""cost"": 24.68}",UPS,24.68,TR575908950,pending,1646.7
2024-05-15T00:00:00,"{""name"": ""Customer 201"", ""email"": ""customer201@shop.example"", ""address"": {""street"": ""858 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""60981""}}","{""street"": ""858 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""60981""}",Denver,WA,858 Main St,60981,customer201@shop.example,Customer 201,9891,"[{""product"": ""Speakers"", ""quantity"": 5, ""price"": 260.06, ""sku"": ""SKU-968""}]",ORD-10201,"{""method"": ""paypal"", ""last_four"": ""2165""}",2165,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR436629137"", ""cost"": 9.45}",UPS,9.45,TR436629137,processing,1273.05
2024-04-08T00:00:00,"{""name"": ""Customer 202"", ""email"": ""customer202@shop.example"", ""address"": {""street"": ""460 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""55945""}}","{""street"": ""460 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""55945""}",Seattle,OR,460 Main St,55945,customer202@shop.example,Customer 202,9032,"[{""product"": ""Speakers"", ""quantity"": 1, ""price"": 330.56, ""sku"": ""SKU-902""}]",ORD-10202,"{""method"": ""apple_pay"", ""last_four"": ""2078""}",2078,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR729525296"", ""cost"": 19.03}",UPS,19.03,TR729525296,cancelled,1516.41
2024-06-29T00:00:00,"{""name"": ""Customer 203"", ""email"": ""customer203@shop.example"", ""address"": {""street"": ""179 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""79888""}}","{""street"": ""179 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""79888""}",Denver,CA,179 Main St,79888,customer203@shop.example,Customer 203,7944,"[{""product"": ""Phone"", ""quantity"": 2, ""price"": 195.45, ""sku"": ""SKU-970""}, {""product"": ""Camera"", ""quantity"": 2, ""price"": 107.15, ""sku"": ""SKU-526""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 330.71, ""sku"": ""SKU-865""}, {""product"": ""Headphones"", ""quantity"": 3, ""price"": 473.57, ""sku"": ""SKU-529""}]",ORD-10203,"{""method"": ""paypal"", ""last_four"": ""3244""}",3244,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR342751035"", ""cost"": 20.88}",UPS,20.88,TR342751035,processing,1638.83
2024-05-02T00:00:00,"{""name"": ""Customer 204"", ""email"": ""customer204@shop.example"", ""address"": {""street"": ""731 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""91698""}}","{""street"": ""731 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""91698""}",San Francisco,CO,731 Main St,91698,customer204@shop.example,Customer 204,8177,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 102.65, ""sku"": ""SKU-415""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 45.72, ""sku"": ""SKU-825""}]",ORD-10204,"{""method"": ""paypal"", ""last_four"": ""8007""}",8007,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR652541722"", ""cost"": 24.5}",USPS,24.5,TR652541722,pending,601.79
2024-07-19T00:00:00,"{""name"": ""Customer 205"", ""email"": ""customer205@shop.example"", ""address"": {""street"": ""135 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""75204""}}","{""street"": ""135 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""75204""}",Portland,CA,135 Main St,75204,customer205@shop.example,Customer 205,7871,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 839.47, ""sku"": ""SKU-630""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 847.25, ""sku"": ""SKU-590""}, {""product"": ""Speakers"", ""quantity"": 2, ""price"": 846.66, ""sku"": ""SKU-212""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 490.19, ""sku"": ""SKU-512""}]",ORD-10205,"{""method"": ""paypal"", ""last_four"": ""8666""}",8666,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR451657040"", ""cost"": 24.09}",FedEx,24.09,TR451657040,delivered,723.02
2024-07-17T00:00:00,"{""name"": ""Customer 206"", ""email"": ""customer206@shop.example"", ""address"": {""street"": ""165 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""33186""}}","{""street"": ""165 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""33186""}",Portland,CO,165 Main St,33186,customer206@shop.example,Customer 206,1866,"[{""product"": ""Watch"", ""quantity"": 3, ""price"": 38.77, ""sku"": ""SKU-229""}]",ORD-10206,"{""method"": ""credit_card"", ""last_four"": ""2171""}",2171,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR340905405"", ""cost"": 20.36}",FedEx,20.36,TR340905405,delivered,2019.53
2024-07-19T00:00:00,"{""name"": ""Customer 207"", ""email"": ""customer207@shop.example"", ""address"": {""street"": ""887 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""36354""}}","{""street"": ""887 Main St"", ""city"": ""Denver"", ""state"": ""WA"", ""zip"": ""36354""}",Denver,WA,887 Main St,36354,customer207@shop.example,Customer 207,1254,"[{""product"": ""Laptop"", ""quantity"": 3, ""price"": 200.27, ""sku"": ""SKU-418""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 794.41, ""sku"": ""SKU-488""}]",ORD-10207,"{""method"": ""apple_pay"", ""last_four"": ""4206""}",4206,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR679499748"", ""cost"": 22.58}",UPS,22.58,TR679499748,shipped,1836.29
2024-03-28T00:00:00,"{""name"": ""Customer 208"", ""email"": ""customer208@shop.example"", ""address"": {""street"": ""122 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""27111""}}","{""street"": ""122 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""27111""}",Portland,CO,122 Main St,27111,customer208@shop.example,Customer 208,8466,"[{""product"": ""Tablet"", ""quantity"": 4, ""price"": 733.25, ""sku"": ""SKU-866""}, {""product"": ""Tablet"", ""quantity"": 2, ""price"": 329.69, ""sku"": ""SKU-849""}, {""product"": ""Watch"", ""quantity"": 2, ""price"": 462.21, ""sku"": ""SKU-857""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 630.58, ""sku"": ""SKU-176""}]",ORD-10208,"{""method"": ""paypal"", ""last_four"": ""9757""}",9757,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR878779900"", ""cost"": 16.11}",FedEx,16.11,TR878779900,cancelled,1603.73
2024-03-20T00:00:00,"{""name"": ""Customer 209"", ""email"": ""customer209@shop.example"", ""address"": {""street"": ""238 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""15273""}}","{""street"": ""238 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""15273""}",San Francisco,CO,238 Main St,15273,customer209@shop.example,Customer 209,2127,"[{""product"": ""Laptop"", ""quantity"": 3, ""price"": 147.71, ""sku"": ""SKU-724""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 628.38, ""sku"": ""SKU-606""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 309.98, ""sku"": ""SKU-746""}]",ORD-10209,"{""method"": ""apple_pay"", ""last_four"": ""7597""}",7597,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR481751122"", ""cost"": 20.74}",FedEx,20.74,TR481751122,processing,906.78
2024-02-27T00:00:00,"{""name"": ""Customer 210"", ""email"": ""customer210@shop.example"", ""address"": {""street"": ""806 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""42124""}}","{""street"": ""806 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""42124""}",Seattle,CA,806 Main St,42124,customer210@shop.example,Customer 210,8860,"[{""product"": ""Headphones"", ""quantity"": 1, ""price"": 975.44, ""sku"": ""SKU-133""}, {""product"": ""Speakers"", ""quantity"": 3, ""price"": 389.23, ""sku"": ""SKU-390""}, {""product"": ""Headphones"", ""quantity"": 3, ""price"": 725.62, ""sku"": ""SKU-858""}]",ORD-10210,"{""method"": ""paypal"", ""last_four"": ""5753""}",5753,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR790310522"", ""cost"": 24.94}",UPS,24.94,TR790310522,cancelled,206.89
2024-04-02T00:00:00,"{""name"": ""Customer 211"", ""email"": ""customer211@shop.example"", ""address"": {""street"": ""474 Main St"", ""city"": ""San Francisco"", ""state"": ""WA"", ""zip"": ""90036""}}","{""street"": ""474 Main St"", ""city"": ""San Francisco"", ""state"": ""WA"", ""zip"": ""90036""}",San Francisco,WA,474 Main St,90036,customer211@shop.example,Customer 211,5822,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 288.56, ""sku"": ""SKU-816""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 656.25, ""sku"": ""SKU-241""}]",ORD-10211,"{""method"": ""apple_pay"", ""last_four"": ""4986""}",4986,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR651796266"", ""cost"": 21.56}",USPS,21.56,TR651796266,cancelled,519.29
2024-03-14T00:00:00,"{""name"": ""Customer 212"", ""email"": ""customer212@shop.example"", ""address"": {""street"": ""19 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""87139""}}","{""street"": ""19 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""87139""}",Denver,OR,19 Main St,87139,customer212@shop.example,Customer 212,4335,"[{""product"": ""Speakers"", ""quantity"": 5, ""price"": 542.7, ""sku"": ""SKU-243""}, {""product"": ""Speakers"", ""quantity"": 4, ""price"": 302.22, ""sku"": ""SKU-270""}, {""product"": ""Tablet"", ""quantity"": 4, ""price"": 984.73, ""sku"": ""SKU-158""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 150.94, ""sku"": ""SKU-724""}]",ORD-10212,"{""method"": ""apple_pay"", ""last_four"": ""4625""}",4625,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR688222331"", ""cost"": 15.21}",FedEx,15.21,TR688222331,shipped,1238.02
2024-04-10T00:00:00,"{""name"": ""Customer 213"", ""email"": ""customer213@shop.example"", ""address"": {""street"": ""33 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""48916""}}","{""street"": ""33 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""48916""}",Denver,CO,33 Main St,48916,customer213@shop.example,Customer 213,1328,"[{""product"": ""Phone"", ""quantity"": 1, ""price"": 315.12, ""sku"": ""SKU-779""}, {""product"": ""Phone"", ""quantity"": 5, ""price"": 945.18, ""sku"": ""SKU-374""}]",ORD-10213,"{""method"": ""apple_pay"", ""last_four"": ""7161""}",7161,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR537408219"", ""cost"": 7.33}",USPS,7.33,TR537408219,shipped,1632.26
2024-06-16T00:00:00,"{""name"": ""Customer 214"", ""email"": ""customer214@shop.example"", ""address"": {""street"": ""224 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""56922""}}","{""street"": ""224 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""56922""}",San Francisco,CA,224 Main St,56922,customer214@shop.example,Customer 214,4225,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 822.76, ""sku"": ""SKU-167""}, {""product"": ""Headphones"", ""quantity"": 2, ""price"": 388.29, ""sku"": ""SKU-406""}, {""product"": ""Tablet"", ""quantity"": 4, ""price"": 522.09, ""sku"": ""SKU-278""}]",ORD-10214,"{""method"": ""credit_card"", ""last_four"": ""6414""}",6414,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR135107147"", ""cost"": 15.27}",UPS,15.27,TR135107147,cancelled,1042.11
2024-02-02T00:00:00,"{""name"": ""Customer 215"", ""email"": ""customer215@shop.example"", ""address"": {""street"": ""840 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""83189""}}","{""street"": ""840 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""83189""}",Denver,OR,840 Main St,83189,customer215@shop.example,Customer 215,2223,"[{""product"": ""Speakers"", ""quantity"": 1, ""price"": 981.05, ""sku"": ""SKU-664""}, {""product"": ""Camera"", ""quantity"": 2, ""price"": 712.77, ""sku"": ""SKU-777""}]",ORD-10215,"{""method"": ""apple_pay"", ""last_four"": ""3633""}",3633,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR974871761"", ""cost"": 19.68}",USPS,19.68,TR974871761,delivered,501.05
2024-05-21T00:00:00,"{""name"": ""Customer 216"", ""email"": ""customer216@shop.example"", ""address"": {""street"": ""560 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""98051""}}","{""street"": ""560 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""98051""}",Portland,WA,560 Main St,98051,customer216@shop.example,Customer 216,2356,"[{""product"": ""Camera"", ""quantity"": 1, ""price"": 600.76, ""sku"": ""SKU-792""}]",ORD-10216,"{""method"": ""apple_pay"", ""last_four"": ""5468""}",5468,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR305600318"", ""cost"": 11.14}",UPS,11.14,TR305600318,pending,1879.86
2024-05-15T00:00:00,"{""name"": ""Customer 217"", ""email"": ""customer217@shop.example"", ""address"": {""street"": ""264 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""18230""}}","{""street"": ""264 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""18230""}",Seattle,OR,264 Main St,18230,customer217@shop.example,Customer 217,9658,"[{""product"": ""Watch"", ""quantity"": 2, ""price"": 441.18, ""sku"": ""SKU-385""}, {""product"": ""Laptop"", ""quantity"": 1, ""price"": 440.66, ""sku"": ""SKU-420""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 429.89, ""sku"": ""SKU-198""}, {""product"": ""Laptop"", ""quantity"": 1, ""price"": 85.12, ""sku"": ""SKU-707""}]",ORD-10217,"{""method"": ""paypal"", ""last_four"": ""9650""}",9650,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR901510018"", ""cost"": 22.57}",USPS,22.57,TR901510018,shipped,1508.56
2024-03-11T00:00:00,"{""name"": ""Customer 218"", ""email"": ""customer218@shop.example"", ""address"": {""street"": ""145 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""12037""}}","{""street"": ""145 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""12037""}",Portland,WA,145 Main St,12037,customer218@shop.example,Customer 218,2035,"[{""product"": ""Headphones"", ""quantity"": 1, ""price"": 427.82, ""sku"": ""SKU-894""}, {""product"": ""Watch"", ""quantity"": 3, ""price"": 187.16, ""sku"": ""SKU-362""}, {""product"": ""Tablet"", ""quantity"": 4, ""price"": 215.91, ""sku"": ""SKU-105""}]",ORD-10218,"{""method"": ""paypal"", ""last_four"": ""4369""}",4369,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR170316446"", ""cost"": 6.29}",USPS,6.29,TR170316446,shipped,1198.56
